cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,applied_filters
6415871,3022357505,36047053100,Bedford Stuyvesant,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,,1,539104,UNAVAILABLE OWNER,14,2006,1,28 Lynch Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6274632,1013410150,36061009000,Stuyvesant Town/Turtle Bay,City Council District 4,Stuyvesant Town/Turtle Bay,Manhattan,New York City,,,1148850,"920 SECOND AVENUE    ,",6,1900,1,302 East 49 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6291309,2033240130,36005042100,Kingsbridge Heights/Mosholu,City Council District 11,Kingsbridge Heights/Bedford,Bronx,New York City,,,1310400,RAPHAEL PROPERTIES LLC,62,1931,1,3472 Knox Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6298493,1021070059,36061023900,Washington Heights/Inwood,City Council District 7,Washington Heights/Inwood,Manhattan,New York City,,,4592700,NYC HOUSING AUTHORITY,170,1966,1,1941 Amsterdam Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6328758,2031510046,36005038301,University Heights/Fordham,City Council District 15,Fordham/University Heights,Bronx,New York City,,,346500,"UNITED NEIGHBORS HOUSING DEVELOPMENT FUN D CO.,INC.",26,1915,1,2327 Valentine Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6710666,4022640118,36081075701,Rego Park/Forest Hills,City Council District 29,Rego Park/Forest Hills,Queens,New York City,,1,444150,NILI S INC,8,2004,1,75-46 113 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6314615,2030830001,36005037300,Morrisania/Belmont,City Council District 15,Belmont/East Tremont,Bronx,New York City,,1,6531300,DENNIS LANE APT INC,281,1959,2,661 East 181 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6641011,3054240080,36047048200,Flatbush,City Council District 40,Flatbush/Midwood,Brooklyn,New York City,,,1633950,PARKVILLE REALTY ASSOCIATES,41,2004,1,229 Parkville Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6548955,3027570033,36047050100,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,1,759150,LORMET HOUS/DVLT/FUN/CP,20,1910,1,607 Metropolitan Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6310993,2029830034,36005016100,Morrisania/Belmont,City Council District 17,Morrisania/Crotona,Bronx,New York City,,,900450,CROTONA VI REDEVELOPMENT COMPANY,44,1931,1,1695 Hoe Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6385438,3034110055,36047041300,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,,,442350,JC REAL ESTATE DEVELOPMENT L.P.,6,1905,1,187 Eldert Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6415104,3012120015,36047031500,North Crown Heights/Prospect Heights,City Council District 36,Crown Heights/Prospect Heights,Brooklyn,New York City,,,386100,PACIFIC VILLAGE L.P.,9,1889,1,1138 Dean Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6282875,1016210028,36061018400,East Harlem,City Council District 8,East Harlem,Manhattan,New York City,,,258750,EAST 115TH STREET MANAGEMENT AND,13,1930,1,63 East 115 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6357651,3013860053,36047035700,North Crown Heights/Prospect Heights,City Council District 36,Crown Heights/Prospect Heights,Brooklyn,New York City,,,503550,1527 LINCOLN PL HSGDVL,12,1922,1,1527 Lincoln Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6307581,2026070072,36005018500,Morrisania/Belmont,City Council District 16,Morrisania/Crotona,Bronx,New York City,,,1091700,BR AFFORDABLE HOUSING  L.P.,84,1906,4,1065 Boston Road,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6602079,3029190030,36047048100,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,554850,"15 JUDGE STREET, LLC",8,2010,1,17 Judge Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6081944,4044147501,36081088901,Flushing/Whitestone,City Council District 20,Flushing/Whitestone,Queens,New York City,,,1889556,UNAVAILABLE OWNER,20,2006,1,31-22 Union Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6518306,3054270068,36047048000,Flatbush,City Council District 44,Flatbush/Midwood,Brooklyn,New York City,,,719100,"315 FOSTER AVENUE, LLC",9,2007,1,315 Foster Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6453645,3026447504,36047056900,Williamsburg/Greenpoint,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,,,960300,UNAVAILABLE OWNER,6,2007,1,90 Guernsey Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6510587,4024677502,36081047900,Sunnyside/Woodside,City Council District 25,Elmhurst/Corona,Queens,New York City,,,790905,CALAMUS AVENUE CONDOMINIUM,14,2008,1,79-39 Calamus Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6249548,1003490014,36061003001,Lower East Side/Chinatown,City Council District 1,Lower East Side/Chinatown,Manhattan,New York City,,,396450,COOPER SQUARE MHA,10,1920,1,153 Stanton Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6362494,3016510058,36047029500,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,,289710,CROSS STATE DEVELOPMENT LLC,8,1910,1,683 Jefferson Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6317411,2025360001,36005020100,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,1,464850,HIGHBRIDGE COM HSNGETC,39,1922,1,1406 Merriam Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6265525,1017550024,36061020600,Central Harlem,City Council District 9,East Harlem,Manhattan,New York City,,1,649350,"53-55 E 130TH, LLC",24,1926,1,53 East 130 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6282354,1016007501,36061019000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,26528685,RENAISSANCE HOUSING DEVELOPMENT FUND COR PORATION,240,2000,1,130 Lenox Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6421665,3026510049,36047057100,Williamsburg/Greenpoint,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,,,919350,FREEDOM INC  H D F C,8,1928,1,100 Newel Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6541610,3025337502,36047057500,Williamsburg/Greenpoint,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,,,821701,UNAVAILABLE OWNER,8,2007,1,185 India Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6550603,3030450015,36047049300,Bushwick,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,1,259200,"BROOKLYN NEIGHBORHOOD HDFC, INC.",15,1920,1,214 Scholes Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6541947,3067837501,36047055000,Sheepshead Bay/Gravesend,City Council District 48,Sheepshead Bay,Brooklyn,New York City,,1,789748,UNAVAILABLE OWNER,12,2006,1,2155 Ocean Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6296570,2031690051,36005024100,University Heights/Fordham,City Council District 14,Fordham/University Heights,Bronx,New York City,,1,332100,RECLAIM ROUND II HOUSING DEVELOPMENT FUN D CORPORAT,25,1921,1,2083 Creston Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6380436,3030430011,36047050500,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,1207800,FAMILY B LLC,8,2004,1,130 Scholes Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6301200,2026840054,36005008300,Mott Haven/Hunts Point,City Council District 17,Hunts Point/Longwood,Bronx,New York City,1,,484200,664-672 BECK STREET HOUSING DEVELOPMENT  FUND CO.,42,1925,1,664 Beck Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6582678,3040567501,36047119400,East New York/Starrett City,City Council District 42,East New York/Starrett City,Brooklyn,New York City,,,340653,UNAVAILABLE OWNER,8,1930,1,293 Montauk Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6395758,2044390025,36005032800,Pelham Parkway,City Council District 13,Morris Park/Bronxdale,Bronx,New York City,,,431100,"DRIART REALTY, LLC",7,2013,1,2523 Barnes Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6641222,3054170001,36047048200,Flatbush,City Council District 40,Flatbush/Midwood,Brooklyn,New York City,,1,1144800,645 REALTY LLC,55,1930,1,645 Ocean Parkway,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6401987,3050880057,36047082000,South Crown Heights,City Council District 40,East Flatbush,Brooklyn,New York City,,,332100,DLCL PROPERTIES LLC,16,1927,1,255 Martense Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6487511,3013040018,36047032300,South Crown Heights,City Council District 35,South Crown Heights/Lefferts Gardens,Brooklyn,New York City,,1,599850,MONTGOMERY REALTY LLC,24,1926,1,236 Montgomery Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6452428,3025597501,36047057500,Williamsburg/Greenpoint,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,,,1246504,UNAVAILABLE OWNER,8,2006,1,189 Greenpoint Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6534993,3021397503,36047052500,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,1742852,UNAVAILABLE OWNER,8,1994,1,171 South 9 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6424407,3014640047,36047036300,Brownsville/Ocean Hill,City Council District 41,Brownsville,Brooklyn,New York City,,,283500,EASTERN PARKWAY PORTFOLIO LLC,12,1910,1,1625 Eastern Parkway,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6286817,2027067501,36005013100,Mott Haven/Hunts Point,City Council District 17,Hunts Point/Longwood,Bronx,New York City,,,503101,DQM DEVELOPMENT INC,8,2005,1,1122 Intervale Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6019914,4121480100,36081026000,Jamaica,City Council District 28,Jamaica/Hollis,Queens,New York City,,,12454650,NYC HOUSING AUTHORITY,330,1967,5,159-01 110 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6569193,3015700031,36047036900,Brownsville/Ocean Hill,City Council District 37,Brownsville,Brooklyn,New York City,,,1692450,URBAN STRATEGIES/BROOKDALE FAMILY CARE C ENTER INC,,1995,1,1883 Eastern Parkway,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6513883,3017157510,36047123700,Bedford Stuyvesant,City Council District 33,Bedford Stuyvesant,Brooklyn,New York City,,,1047967,UNAVAILABLE OWNER,9,2007,1,739 Bedford Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6624422,4005730059,36081006900,Astoria,City Council District 22,Astoria,Queens,New York City,,,1506150,A&E LLC 28TH,14,2007,1,26-38 28 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6298966,1021170014,36061024500,Washington Heights/Inwood,City Council District 7,Washington Heights/Inwood,Manhattan,New York City,,,366300,SCATTERED SITES L.P.,15,1913,1,542 West 159 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6163446,4155630056,36081101001,Rockaways,City Council District 31,Rockaway/Broad Channel,Queens,New York City,,1,2889450,"GREENPORT PRESERVATION, L.P.",154,1931,1,14-50 Gateway Boulevard,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6289855,1018630039,36061019300,Morningside Heights/Hamilton Heights,City Council District 7,Upper West Side,Manhattan,New York City,,,653850,"PARKWAY HOUSING DEVELOPMENT FUND COMPANY , INC.",19,1900,2,106 West 109 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6294390,1019480025,36061025700,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,845550,"HPH CHOSEN, LLC",10,1901,1,309 West 121 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6570303,3015990050,36047028900,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,,466650,PULASKI DEVELOPMENT LLC,9,2007,1,1087 Dekalb Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6319955,2032910008,36005040702,Kingsbridge Heights/Mosholu,City Council District 15,Kingsbridge Heights/Bedford,Bronx,New York City,,,1977750,"SERVIAM GARDENS ASSOCIATES, L.P.",80,2009,1,325 East 198 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6292357,1017270018,36061020800,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,1,303750,"129TH STREET CLUSTERASSOCAITES,L.P.",25,1910,1,35 West 129 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6272918,1021290043,36061025300,Washington Heights/Inwood,City Council District 10,Washington Heights/Inwood,Manhattan,New York City,,,619650,WASHINGTON HEIGHTS HOUSING DEVELOPMENT E TC.,20,1945,1,502 West 173 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6583101,3018370053,36047024500,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,,566100,BOSTON ROAD OF BROOKLYN ASSOCIATES L.P.,25,1892,1,140 Hancock Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6382495,3031840012,36047042300,Bushwick,City Council District 34,Bushwick,Brooklyn,New York City,,1,209250,B AND R MANAGEMENT LIMITED PARTNERSHIP,6,1931,1,100 Troutman Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6432395,3064497501,36047029400,Bensonhurst,City Council District 47,Bensonhurst,Brooklyn,New York City,,,250620,207-209 BAY 31ST STREET CONDOMINIUM,6,2005,2,209 Bay 31 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6334130,2038450143,36005009600,Soundview/Parkchester,City Council District 18,Throgs Neck/Co-op City,Bronx,New York City,,,302220,HALSEY COURT LLC,7,2005,1,2409 Halsey Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5994367,4004147501,36081003300,Astoria,City Council District 26,Astoria,Queens,New York City,,,2534862,UNAVAILABLE OWNER,39,1931,1,24-15 Queens Plaza North,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6553590,3032200044,36047042900,Bushwick,City Council District 34,Bushwick,Brooklyn,New York City,,,424800,857 HART ST. HOUSING,6,1931,1,857 Hart Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6286823,1019260014,36061022000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,530100,WEST SIDESPECIALHOUSING DEVELOPMENTFUNDC ORPORATION,,1910,1,233 West 120 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6303293,2027650140,36005009300,Mott Haven/Hunts Point,City Council District 17,Hunts Point/Longwood,Bronx,New York City,,,1129950,1230 SPOFFORD AVE HDF,65,1928,1,1230 Spofford Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6430465,3016380076,36047038500,Bedford Stuyvesant,City Council District 41,Bedford Stuyvesant,Brooklyn,New York City,,,337905,"NOSTRAND 2 MONROE, LLC",8,1931,1,767 Monroe Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6435686,3066530034,36047042400,Bensonhurst,City Council District 47,Bensonhurst,Brooklyn,New York City,,1,3577950,HIGHLAWN ASSOCIATES LLC,98,1962,1,1780 West 3 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6361605,2033560085,36005043100,Williamsbridge/Baychester,City Council District 11,Kingsbridge Heights/Bedford,Bronx,New York City,1,,1178100,GUN HILL LLC,32,2005,2,301 East Gun Hill Road,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6285197,2026750051,36005007900,Mott Haven/Hunts Point,City Council District 17,Mott Haven/Melrose,Bronx,New York City,1,1,308700,PROSPECT AVE 733 LLC,17,1906,1,733 Prospect Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6288682,1020400064,36061023600,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,352800,"MADAM C.J. WALKER HOUSING DEVELOPMENT CO , INC.",7,1920,1,2920 Fredrick Douglass Bl,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6576685,3016310031,36047029300,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,,2217600,NYC HOUSING AUTHORITY,64,1951,2,732 Quincy Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
