BBL,LandUse,XCoord,YCoord,ITZ_GEOID,land_use2011,x_coord2011,y_coord2011,land_use2016,x_coord2016,y_coord2016,land_use2019,x_coord2019,y_coord2019
2030840100,,,,BX391,09,       ,       ,9,,,09,1015816,249358
2030890044,,,,BX391,09,1016048,0250261,9,1016047,250261,09,1016047,250261
2031100001,,,,BX371,09,1015741,0247936,9,1015741,247936,11,1015741,247936
2031100007,,,,BX371,09,1015879,0248014,9,1015878,248013,11,1015878,248013
2031100027,,,,BX371,09,1015904,0247861,9,1015903,247861,11,1015903,247861
2031100028,,,,BX371,09,1015892,0247843,9,1015891,247842,11,1015891,247842
2031100030,,,,BX371,09,1015872,0247812,9,1015871,247811,11,1015871,247811
2031100032,,,,BX371,09,       ,       ,9,,,11,1015838,247873
2031100033,,,,BX371,09,       ,       ,9,,,11,1015818,247886
2031110069,,,,BX365.01,09,1016449,0248155,9,1016452,248151,09,1016452,248151
2031200020,,,,BX334,09,       ,       ,9,,,09,1017919,248977
2031270047,,,,BX363,09,1016989,0246657,9,1017019,246667,09,1017019,246667
2031270048,,,,BX363,09,1016904,0246694,9,1016904,246694,09,1016904,246694
2031270050,,,,BX363,09,1016940,0246758,9,1016940,246757,09,1016940,246757
2031270051,,,,BX363,09,1016958,0246789,9,1016958,246788,09,1016958,246788
2031270052,,,,BX363,09,1016971,0246823,9,1016972,246822,09,1016972,246822
2031270055,,,,BX363,09,1016988,0246906,9,1016987,246901,09,1016987,246901
2031270057,,,,BX363,09,1017020,0246874,9,1017020,246874,09,1017020,246874
2031270058,,,,BX363,09,1017053,0246851,9,1017051,246847,09,1017051,246847
2031270059,,,,BX363,09,1017083,0246822,9,1017082,246821,09,1017082,246821
2031270060,,,,BX363,09,1017115,0246798,9,1017115,246798,09,1017115,246798
2031270061,,,,BX363,09,1017148,0246774,9,1017147,246774,09,1017147,246774
2031270063,,,,BX363,09,1017225,0246755,9,1017224,246754,09,1017224,246754
2031270065,,,,BX363,09,1017199,0246718,9,1017199,246717,09,1017199,246717
2031270067,,,,BX363,09,1017177,0246687,9,1017177,246687,09,1017177,246687
2031330025,,,,BX361,09,1017668,0246673,9,1017667,246674,09,1017667,246674
2031410017,,,,BX361,09,       ,       ,9,,,11,1018151,245925
2031430126,,,,BX379,09,1012344,0249838,9,1012343,249837,09,1012343,249837
2031460075,,,,BX383.01,09,1012567,0251462,9,1012567,251463,09,1012567,251463
2031510001,,,,BX383.01,09,1012333,0251632,9,1012333,251633,09,1012333,251633
2031550001,,,,BX399.01,09,1013367,0254291,9,1013399,254366,09,1013399,254366
2031570100,,,,BX381,09,       ,       ,9,,,09,1011547,250698
2031670100,,,,BX401,09,       ,       ,9,,,09,1012428,253527
2031690020,,,,BX241,09,1010731,0250553,9,1010738,250561,11,1010738,250561
2031690026,,,,BX241,09,1010844,0250671,9,1010843,250672,09,1010843,250672
2031760001,,,,BX401,09,1012515,0254519,9,1012522,254497,09,1012522,254497
2031790035,,,,BX241,09,1010481,0250886,9,1010480,250885,09,1010480,250885
2031830028,,,,BX239,09,1011430,0252462,9,1011429,252461,09,1011429,252461
2031830029,,,,BX239,09,1011450,0252500,9,1011450,252500,09,1011450,252500
2031830045,,,,BX239,09,1011568,0252515,9,1011567,252515,09,1011567,252515
2031830048,,,,BX239,09,1011542,0252459,9,1011542,252458,09,1011542,252458
2031830053,,,,BX239,09,1011517,0252409,9,1011516,252408,09,1011516,252408
2031840033,,,,BX239,09,1011758,0253199,9,1011758,253198,09,1011758,253198
2031880014,,,,BX239,09,1011448,0253109,9,1011448,253109,09,1011448,253109
2031940020,,,,BX251,09,       ,       ,9,,,09,1009900,251143
2031940027,,,,BX251,09,1009942,0251219,9,1009942,251218,09,1009942,251218
2031940050,,,,BX251,09,1009781,0250813,9,1009781,250812,09,1009781,250812
2032070061,,,,BX251,09,1009959,0251629,9,1009959,251629,09,1009959,251629
2032100001,,,,BX251,09,       ,       ,9,,,11,1009145,251084
2032100007,,,,BX251,09,       ,       ,9,,,11,1009010,250864
2032110001,,,,BX251,09,1009670,0251957,9,1009659,251941,09,1009659,251941
2032120001,,,,BX253,09,       ,       ,9,,,07,1010402,253035
2032130027,,,,BX263,09,       ,       ,9,,,11,1010952,253875
2032130048,,,,BX263,09,       ,       ,9,,,09,1010871,253695
2032130049,,,,BX263,09,       ,       ,9,,,09,1010810,253697
2032130070,,,,BX263,09,       ,       ,9,,,11,1011163,254212
2032140033,,,,BX265,09,       ,       ,9,,,11,1011437,254693
2032150031,,,,BX265,09,       ,       ,9,,,11,1011756,255248
2032170001,,,,BX255,09,1009188,0251939,9,1009188,251955,09,1009188,251955
2032170004,,,,BX255,09,1009223,0252033,9,1009223,252033,09,1009223,252033
2032170006,,,,BX255,09,1009255,0252080,9,1009254,252080,09,1009254,252080
2032190001,,,,BX263,09,1010105,0253752,9,1010417,253824,09,1010192,253822
2032190008,,,,BX263,09,       ,       ,9,,,09,1009850,253721
2032320200,,,,BX249,09,1007463,0252030,9,1007463,252027,09,1007463,252027
2032330095,,,,BX257,09,       ,       ,9,,,09,1008421,253204
2032360045,,,,BX269,09,1009265,0254359,9,1009067,253838,09,1009201,254206
2032370001,,,,BX269,09,       ,       ,9,,,09,1009629,254759
2032370200,,,,BX269,09,       ,       ,9,,,09,1010765,256123
2032460001,,,,BX409,09,1013441,0259638,9,1013266,259223,07,1013266,259223
2032460025,,,,BX409,09,       ,       ,9,,,09,1013310,260592
2032480250,,,,BX267.01,09,       ,       ,9,1011994,255570,09,1011994,255570
2032490024,,,,BX267.02,09,       ,       ,9,1012460,256563,11,1012460,256563
2032490056,,,,BX267.02,09,       ,       ,9,,,09,1012439,256759
2032500200,,,,BX267.02,09,1011649,0257945,9,1011649,257944,09,1011669,257956
2032500210,,,,BX267.02,09,       ,       ,9,,,09,1011908,257715
2032500220,,,,BX267.02,09,       ,       ,9,,,09,1012190,257609
2032500230,,,,BX267.02,09,       ,       ,9,,,09,1012362,257184
2032510001,,,,BX409,09,1014151,0258546,9,1014150,258548,09,1014150,258548
2032520001,,,,BX281,09,1015271,0261161,9,1015308,261181,09,1015308,261181
2032520208,,,,BX281,09,       ,       ,9,,,09,1014336,261330
2032520371,,,,BX281,09,       ,       ,9,,,09,1013943,261503
2032660001,,,,BX277,09,1010838,0258708,9,1010828,258706,09,1010828,258706
2032670125,,,,BX277,09,1011319,0259827,9,1011317,259809,09,1011317,259809
2032680040,,,,BX277,09,1011503,0260009,9,1011510,260007,09,1011510,260007
2032690075,,,,BX279,09,1011810,0260497,9,1011804,260497,09,1011804,260497
2032700100,,,,BX279,09,1012171,0261124,9,1012169,261121,09,1012169,261121
2032720001,,,,BX334,09,1018036,0253551,9,1018075,254201,09,1018075,254201
2032730800,,,,BX397,09,       ,       ,9,,,09,1014569,253357
2032770016,,,,BX397,09,1014893,0254120,9,1014892,254120,09,1014892,254120
2032930049,,,,BX399.01,09,1013930,0254331,9,1013930,254330,09,1013930,254330
2033110040,,,,BX411,09,1015641,0258695,11,1015641,258694,11,1015641,258694
2033230100,,,,BX419,09,1015979,0259382,9,1015972,259383,09,1015972,259383
2033250025,,,,BX425,09,       ,       ,9,1017587,255798,11,1017578,255790
2033410070,,,,BX423,09,1018060,0257848,9,1018060,257848,09,1018046,257857
2033430400,,,,BX423,09,1018156,0259043,9,1018157,259044,09,1018157,259044
2033430500,,,,BX423,09,1017601,0258948,9,1017589,258945,08,1017589,258945
2033590001,,,,BX334,09,1020135,0259002,9,1020134,259003,11,1020134,259003
2033590100,,,,BX334,09,       ,       ,9,,,09,1020411,258817
2033600001,,,,BX378,09,1020557,0259281,9,1020565,259274,09,1020565,259274
2033600020,,,,BX435,09,1021262,0262656,9,1020636,260645,09,1021215,262318
2033610001,,,,BX435,09,1019650,0262923,9,1019502,263400,09,1019502,263400
2033680050,,,,BX449.01,09,       ,       ,9,,,09,1019319,266880
2033820001,,,,BX451.01,09,1021219,0265928,9,1021217,265922,09,1021217,265922
2033990003,,,,BX434,09,       ,       ,9,,,09,1022530,266768
2033990044,,,,BX434,09,       ,       ,9,,,09,1022612,265799
2034290002,,,,BX2,09,       ,       ,9,1023379,233182,11,1023377,233185
2034290005,,,,BX2,09,       ,       ,9,1023440,233190,11,1023440,233190
2034290007,,,,BX2,09,       ,       ,9,1023849,232740,11,1023465,233203
2034290049,,,,BX2,09,       ,       ,9,1023999,232642,11,1023999,232642
2034290050,,,,BX2,09,       ,       ,9,,,11,1023436,232383
2034290150,,,,BX2,09,       ,       ,9,1023768,231672,11,1023768,231672
2034300075,,,,BX2,09,       ,       ,9,,,11,1024471,231984
2034350018,,,,BX2,09,1025957,0232790,9,1025958,232783,,1025958,232783
2034350075,,,,BX4,09,1026301,0232629,9,1026310,232650,09,1026310,232650
2034380001,,,,BX4,09,       ,       ,9,1025934,233475,09,1025934,233475
2034400205,,,,BX2,09,1023424,0233899,9,1023422,233900,11,1023422,233900
2034400207,,,,BX52,09,1023432,0233861,9,1023428,233859,01,1023428,233859
2034420065,,,,BX2,09,1024009,0233799,9,1024007,233797,11,1024007,233797
2034480033,,,,BX4,09,1025632,0234324,9,1025622,234328,11,1025622,234328
2034480128,,,,BX4,09,       ,       ,9,1025657,234233,11,1025657,234233
2034520003,,,,BX2,09,1023344,0234279,9,1023308,234345,11,1023308,234345
2034520023,,,,BX2,09,1023231,0234630,9,1023226,234626,11,1023226,234626
2034520032,,,,BX2,09,1023310,0234663,9,1023321,234668,11,1023321,234668
2034520063,,,,BX2,09,1023052,0234621,9,1023049,234624,11,1023049,234624
2034540048,,,,BX2,09,1023904,0234402,9,1023902,234414,11,1023902,234414
2034580026,,,,BX4,09,1024902,0234757,9,1024901,234756,11,1024882,234793
2034590026,,,,BX4,09,       ,       ,9,,,11,1025173,234809
2034600023,,,,BX4,09,1025452,0234862,9,1025452,234861,11,1025452,234861
2034780002,,,,BX4,09,1025264,0235283,9,1025264,235282,09,1025395,235079
2034780028,,,,BX4,09,       ,       ,9,1024459,236457,11,1024459,236457
2034780080,,,,BX4,09,1025043,0236547,9,1025042,236546,11,1025042,236546
2034780095,,,,BX4,09,1025234,0236581,9,1025233,236580,11,1025230,236501
2034870002,,,,BX90,09,1026894,0235062,9,1026886,235062,09,1026886,235062
2034870100,,,,BX90,09,       ,       ,9,,,09,1026757,234794
2034870130,,,,BX90,09,1026880,0235028,9,1026877,235028,09,1026877,235028
2034870150,,,,BX90,09,       ,       ,9,,,09,1026661,234991
2034870300,,,,BX90,09,       ,       ,9,1026997,235049,09,1027008,235039
2034910001,,,,BX2,09,1021445,0235949,9,1021471,235935,11,1021471,235935
2034990100,,,,BX4,09,       ,       ,9,,,09,1023525,235673
2035290001,,,,BX16,09,1024411,0236955,9,1024410,236954,09,1024410,236954
2035430001,,,,BX2,09,1018583,0237184,9,1018782,237245,09,1018782,237245
2035430120,,,,BX24,09,1020130,0237339,9,1020095,237421,09,1020095,237421
2035650001,,,,BX16,09,1024129,0237718,9,1024129,237718,09,1024129,237718
2035660001,,,,BX16,09,1024393,0237765,9,1024393,237765,09,1024393,237765
2035700100,,,,BX86,09,       ,       ,9,,,09,1025878,237806
2036840001,,,,BX98,09,1025484,0239299,9,1025484,239299,09,1025484,239299
2037100001,,,,BX52,09,1017050,0239549,9,1017049,239562,09,1017049,239562
2037500001,,,,BX68,09,1020513,0241126,9,1020513,241128,09,1020513,241128
2037690001,,,,BX54,09,       ,       ,9,,,11,1016525,242104
2038030100,,,,BX92,09,1024433,0242423,9,1024504,242416,09,1024470,242417
2038170100,,,,BX92,09,1026316,0241676,9,1026384,241668,09,1026353,241669
2038180080,,,,BX92,09,       ,       ,9,,,,1025671,241667
2038350100,,,,BX96,09,       ,       ,9,,,11,1027468,241364
2038380225,,,,BX96,09,1028540,0243877,9,1028546,243865,09,1028546,243865
2038400001,,,,BX96,09,1027428,0242619,9,1027408,242614,09,1027408,242614
2038480006,,,,BX96,09,1027214,0244539,9,1027215,244507,09,1027215,244507
2038610014,,,,BX56,09,       ,       ,9,,,09,1017162,243478
2038820050,,,,BX216.01,09,       ,       ,9,,,09,1021449,243269
2038820100,,,,BX216.01,09,1021499,0243580,9,1021517,243577,09,1021517,243577
2038980001,,,,BX218,09,       ,       ,9,,,09,1020834,243507
2039210001,,,,BX216.01,09,1021288,0245006,9,1021288,245006,09,1021300,244974
2039280050,,,,BX216.02,09,1022404,0242957,9,1022326,242945,09,1022388,242966
2039280100,,,,BX216.02,09,1022351,0243262,9,1022416,243246,09,1022387,243247
2039290050,,,,BX216.02,09,1022720,0242923,9,1022717,242916,09,1022717,242916
2039470017,,,,BX222,09,1024641,0244376,9,1024641,244375,09,1024641,244375
2039740020,,,,BX202,09,1026985,0244889,9,1026984,244886,09,1026984,244886
2039810100,,,,BX200,09,       ,       ,9,,,09,1027699,245435
2039840100,,,,BX200,09,1027759,0245620,9,1027731,245628,08,1027731,245628
2040030001,,,,BX220,09,1018391,0246043,9,1018385,246047,11,1018385,246047
2040030060,,,,BX220,09,       ,       ,9,1018075,245553,11,1018075,245553
2040140050,,,,BX240,09,       ,       ,9,,,09,1019978,245281
2040280001,,,,BX236,09,1021363,0246598,9,1021372,246585,09,1021372,246585
2040280100,,,,BX236,09,1021454,0246430,9,1021457,246428,09,1021457,246428
2040550024,,,,BX232,09,       ,       ,9,,,09,1022568,247861
2040910050,,,,BX244,09,1023664,0246968,9,1023664,246968,09,1023664,246968
2040940036,,,,BX244,09,1023303,0247653,9,1023299,247649,09,1023299,247649
2041090001,,,,BX254,09,1025163,0248646,9,1025162,248646,09,1025162,248646
2041560011,,,,BX266.02,09,1029806,0246875,9,1029813,246882,09,1029813,246882
2042260150,,,,BX300,09,1030003,0250023,9,1030011,250010,09,1030011,250010
2042570030,,,,BX230,09,1020918,0249270,9,1020917,249270,09,1020917,249270
2043330001,,,,BX334,09,1019470,0248884,9,1020051,249297,09,1019590,248822
2043330100,,,,BX334,09,       ,       ,9,,,09,1020289,251496
2043350001,,,,BX276,09,1033763,0250697,9,1033685,250544,09,1033685,250544
2043350002,,,,BX276,09,       ,       ,9,,,,1031988,251274
2043360001,,,,BX334,09,       ,       ,9,,,09,1019366,253442
2044110125,,,,BX284,09,       ,       ,9,1031848,252132,11,1031848,252132
2044110134,,,,BX284,09,       ,       ,9,1031985,252190,11,1031985,252190
2044110141,,,,BX284,09,       ,       ,9,,,09,1032072,252193
2044440300,,,,BX324,09,1023420,0253581,9,1023398,253556,09,1023398,253556
2045070023,,,,BX336,09,1020555,0254868,9,1020555,254870,09,1020555,254870
2045420200,,,,BX336,09,       ,       ,9,,,09,1020750,255680
2045670001,,,,BX356,09,1027919,0255549,9,1027907,255540,09,1027907,255540
2046240001,,,,BX374,09,1020792,0257652,9,1020792,257651,09,1020792,257651
2046300010,,,,BX374,09,1021444,0257982,9,1021444,257981,09,1021444,257981
2046630046,,,,BX390,09,1022457,0260036,9,1022462,260023,09,1022462,260023
2047050020,,,,BX368,09,1024392,0257743,9,1024392,257742,05,1024392,257742
2047320035,,,,BX364,09,1025173,0257403,9,1025257,257378,09,1025168,257414
2047700001,,,,BX358,09,1028730,0257626,9,1028729,257625,09,1028729,257625
2047830001,,,,BX356,09,       ,       ,9,,,09,1027723,255919
2048390020,,,,BX406,09,1023350,0262695,9,1023350,262694,09,1023350,262694
2049350010,,,,BX484,09,1029013,0262516,9,1029110,262501,09,1029110,262501
2049390055,,,,BX484,09,       ,       ,9,,,11,1029746,262533
2050330040,,,,BX418,09,       ,       ,9,,,09,1022868,266155
2050640020,,,,BX414,09,1023163,0268002,9,1023129,268020,11,1023129,268020
2050640030,,,,BX414,09,       ,       ,9,,,11,1023082,267716
2050640040,,,,BX414,09,       ,       ,9,,,11,1023229,267905
2050640050,,,,BX414,09,       ,       ,9,,,11,1023732,268944
2050760021,,,,BX414,09,1024434,0267851,9,1024432,267857,09,1024432,267857
2051010080,,,,BX414,09,       ,       ,9,,,11,1024062,269451
2051300125,,,,BX414,09,       ,       ,9,,,11,1024515,270472
2051310070,,,,BX302,09,       ,       ,9,,,09,1032324,252300
2051410110,,,,BX462.01,09,       ,       ,9,,,09,1030814,256208
2051410300,,,,BX462.01,09,       ,       ,9,,,11,1031213,259842
2051410328,,,,BX462.01,09,1031552,0260340,9,1031582,260315,11,1031582,260315
2051410440,,,,BX462.01,09,       ,       ,9,1032877,256788,,1032877,256788
2051410441,,,,BX462.01,09,       ,       ,9,,,09,1033023,258410
2053040001,,,,BX194,09,1029592,0242852,9,1029549,242833,09,1029549,242833
2053050001,,,,BX194,09,1030076,0243672,9,1030017,243649,09,1030017,243649
2053060180,,,,BX194,09,1030760,0242972,9,1030634,242928,09,1030634,242928
2053130001,,,,BX184,09,       ,       ,9,,,09,1032382,243447
2053130124,,,,BX184,09,       ,       ,9,,,09,1032407,244204
2053540001,,,,BX184,09,1030977,0244703,9,1030977,244699,09,1030977,244699
2053800045,,,,BX284,09,1028686,0245906,9,1028702,245927,09,1028702,245927
2053800118,,,,BX284,09,1028865,0245919,9,1028864,245953,09,1028864,245953
2054090470,,,,BX274.02,09,1035236,0245796,9,1035273,245816,09,1035273,245816
2054140300,,,,BX274.02,09,       ,       ,9,,,11,1035076,246699
2054170021,,,,BX274.02,09,1035646,0247196,9,1035589,247170,09,1035589,247170
2054170045,,,,BX274.02,09,1035094,0247545,9,1035081,247546,09,1035081,247546
2054790096,,,,BX160,09,       ,       ,9,,,09,1035281,242581
2054810007,,,,BX160,09,1035319,0242319,9,1035318,242319,09,1035315,242309
2054810010,,,,BX160,09,       ,       ,9,,,09,1035344,242254
2054810013,,,,BX160,09,1035377,0242195,9,1035370,242187,09,1035370,242187
2054860029,,,,BX160,09,1035820,0241510,9,1035830,241501,09,1035830,241501
2054860034,,,,BX160,09,1035743,0241604,9,1035763,241622,09,1035763,241622
2054870044,,,,BX138,09,1035769,0239218,9,,,09,1035766,239364
2054880029,,,,BX160,09,1035646,0239933,9,1035652,239938,09,1035652,239938
2054900100,,,,BX160,09,       ,       ,9,1036165,240252,09,1036165,240252
2054960065,,,,BX138,09,       ,       ,9,,,09,1036477,238260
2055030001,,,,BX118,09,1036474,0236572,9,1036476,236577,09,1036476,236577
2055200013,,,,BX118,09,1037194,0237247,9,1037174,237198,09,1037174,237198
2055200033,,,,BX118,09,1037240,0237051,9,1037240,237048,09,1037240,237048
2055200093,,,,BX118,09,1037289,0237253,9,1037302,237216,09,1037302,237216
2055210091,,,,BX118,09,       ,       ,9,1037593,236710,11,1037593,236710
2055210130,,,,BX118,09,       ,       ,9,1038041,236921,09,1037952,236935
2055210169,,,,BX118,09,1037814,0236754,9,1037814,236753,09,1037821,236771
2055210170,,,,BX118,09,1037805,0236873,9,1037803,236874,09,1037803,236874
2055210192,,,,BX118,09,       ,       ,9,,,11,1037957,236602
2055240020,,,,BX118,09,       ,       ,9,1038077,236375,11,1038077,236375
2055240119,,,,BX118,09,       ,       ,9,1038359,236231,11,1038216,236171
2055240224,,,,BX118,09,       ,       ,9,1038297,235898,11,1038297,235898
2055250150,,,,BX118,09,1038804,0235556,9,1038799,235539,09,1038799,235539
2055290001,,,,BX118,09,1040023,0236572,9,1040022,236572,08,1040019,236560
2055400001,,,,BX110,09,       ,       ,9,,,09,1030409,240391
2055480084,,,,BX110,09,1031071,0239539,9,1030794,239392,09,1030794,239392
2055830100,,,,BX110,09,1032030,0237482,9,1032042,237446,09,1032042,237446
2056240010,,,,BX516,09,1043820,0244279,9,1043917,244323,09,1043917,244323
2056260083,,,,BX516,09,1042954,0245695,9,1042965,245697,09,1042965,245697
2056260405,,,,BX516,09,1042454,0246590,9,1042456,246590,09,1042456,246590
2056300037,,,,BX516,09,1043314,0247789,9,1043313,247788,09,1043313,247788
2056310067,,,,BX516,09,1041901,0247701,9,1041905,247702,09,1041905,247702
2056320068,,,,BX516,09,       ,       ,9,1041795,247982,11,1041795,247982
2056330045,,,,BX516,09,       ,       ,9,1041799,248317,11,1041869,248372
2056340047,,,,BX516,09,1042392,0249017,9,1042386,249014,09,1042386,249014
2056340090,,,,BX516,09,       ,       ,9,,,09,1042320,249214
2056350120,,,,BX516,09,1042358,0249817,9,1042363,249818,09,1042363,249818
2056360167,,,,BX516,09,1042071,0251549,9,1042066,251553,09,1042066,251553
2056410090,,,,BX516,09,1044376,0246099,9,1044387,246108,09,1044387,246108
2056410120,,,,BX516,09,1043992,0246454,9,1043979,246469,09,1043979,246469
2056410270,,,,BX516,09,       ,       ,9,,,09,1044295,246623
2056410690,,,,BX516,09,       ,       ,9,,,09,1044519,246408
2056440290,,,,BX516,09,1043930,0248844,9,1043912,248826,09,1043912,248826
2056450164,,,,BX516,09,1043742,0249464,9,1043744,249469,09,1043744,249469
2056450288,,,,BX516,09,       ,       ,9,,,09,1043939,249537
2056450289,,,,BX516,09,       ,       ,9,,,09,1044009,249466
2056451288,,,,BX516,09,       ,       ,9,,,09,1043990,249486
2056470075,,,,BX516,09,1043294,0250041,9,1043295,250042,09,1043295,250042
